"loan_id","client_id","start_date","loan_amount","due_date","loan_status","scoring_score"
435566,42595,2023-06-22,17000,2023-07-22,5,619.74
446797,42595,2023-08-10,30000,2023-09-09,5,512.83
454139,42595,2023-09-12,18000,2023-10-12,5,552.62
362169,42636,2022-08-16,10000,2022-09-15,5,393.77
369740,42636,2022-09-17,20000,2022-11-18,5,379.31
420100,42636,2023-04-17,20000,2023-08-23,5,379.31
447284,42636,2023-08-12,20000,2023-09-11,5,350.83
454219,42636,2023-09-12,30000,2023-10-12,5,425.24
460617,42636,2023-10-10,45000,2023-11-09,4,453.72
356901,42662,2022-07-23,7000,2022-09-24,5,431.48
365664,42662,2022-08-31,20000,2022-09-30,5,563.21
454579,42662,2023-09-14,10000,2023-11-13,4,538.69
376245,42700,2022-10-15,20000,2022-11-14,5,655.53
426920,42700,2023-05-16,20000,2023-09-22,5,500.85
390678,42741,2022-12-14,45000,2023-01-13,5,535.15
428902,42741,2023-05-24,45000,2023-08-27,5,502.14
458279,42741,2023-09-29,55000,2023-10-29,5,502.14
373800,42743,2022-10-05,35000,2022-11-04,4,284.28
436316,42746,2023-06-26,45000,2023-09-18,5,273.52
455711,42746,2023-09-19,50000,2023-10-19,4,298.72
372175,42750,2022-09-28,30000,2023-01-27,5,338.92
364113,42763,2022-08-24,50000,2022-09-23,5,652.18
412404,42770,2023-03-16,20000,2023-04-15,5,516.15
438987,42770,2023-07-08,25000,2023-08-07,5,585.28
445843,42770,2023-08-07,25000,2023-09-06,5,585.28
453467,42770,2023-09-09,25000,2023-10-09,5,550.72
459734,42770,2023-10-06,30000,2023-11-05,4,510.93
422096,42776,2023-04-25,70000,2023-07-24,5,594.03
362511,42790,2022-08-18,20000,2022-11-16,5,669.66
354558,42792,2022-07-14,6000,2022-09-12,5,507.27
365742,42826,2022-08-31,10000,2022-10-30,5,572.06
378028,42826,2022-10-23,15000,2022-12-22,5,572.06
372930,42828,2022-10-01,30000,2022-10-31,5,563.82
439131,42828,2023-07-08,40000,2023-08-07,5,523.75
456762,42832,2023-09-25,60000,2023-10-25,5,401.28
463922,42832,2023-10-25,35000,2023-11-24,4,454.99
357502,42859,2022-07-26,60000,2022-11-23,5,525.19
394060,42864,2022-12-27,20000,2023-03-27,5,726.96
360340,42883,2022-08-08,60000,2022-10-07,5,464.84
415638,42883,2023-03-28,50000,2023-04-27,5,491.47
419788,42910,2023-04-15,70000,2023-05-15,5,619.74
444265,42911,2023-07-29,5000,2023-08-28,5,659.39
364872,42934,2022-08-27,50000,2022-09-26,5,322.51
374177,42934,2022-10-06,60000,2023-02-06,5,319.45
453956,42934,2023-09-11,50000,2023-11-10,4,455.48
393582,42947,2022-12-24,40000,2023-01-23,5,460.96
403796,42954,2023-02-08,25000,2023-03-10,5,307.14
376534,42961,2022-10-17,50000,2023-02-15,5,280.40
419533,42961,2023-04-14,50000,2023-05-14,5,333.06
427603,42961,2023-05-19,60000,2023-09-16,5,400.18
352856,42962,2022-07-05,15000,2022-08-04,5,518.35
360784,42962,2022-08-10,20000,2022-09-09,5,585.47
366201,42962,2022-09-02,25000,2022-10-02,5,585.47
373412,42962,2022-10-03,30000,2022-12-03,5,503.76
388132,42962,2022-12-03,30000,2023-01-02,5,516.79
410223,42962,2023-03-06,25000,2023-04-05,5,647.52
387871,42985,2022-12-02,40000,2023-04-01,5,401.16
378065,42986,2022-10-24,15000,2022-11-23,5,584.94
420722,42986,2023-04-19,10000,2023-05-19,5,584.94
447981,42986,2023-08-16,10000,2023-09-15,5,584.94
417428,43000,2023-04-05,15000,2023-05-05,5,383.80
375920,43020,2022-10-14,55000,2023-02-13,4,296.57
464743,43028,2023-10-27,10000,2023-11-26,4,629.59
394710,43032,2022-12-29,30000,2023-03-24,5,392.03
452689,43032,2023-09-06,40000,2023-10-06,4,182.28
355324,43033,2022-07-18,60000,2022-09-22,5,536.07
377673,43033,2022-10-21,80000,2023-01-26,5,536.07
401582,43033,2023-01-29,25000,2023-05-05,5,507.59
398462,43039,2023-01-16,15000,2023-02-15,5,589.58
400193,43041,2023-01-23,50000,2023-04-23,5,704.30
421505,43041,2023-04-24,60000,2023-05-24,5,503.08
443770,43041,2023-07-28,70000,2023-10-26,5,555.74
407248,43061,2023-02-22,30000,2023-03-24,5,623.36
409082,43074,2023-03-01,40000,2023-03-31,5,460.96
366996,43086,2022-09-06,70000,2023-01-12,5,547.42
399641,43086,2023-01-20,80000,2023-05-25,5,498.43
386526,43095,2022-11-27,20000,2022-12-27,5,458.29
444974,43095,2023-08-02,10000,2023-09-01,5,633.32
363929,43116,2022-08-24,80000,2022-11-25,5,499.72
384124,43116,2022-11-18,70000,2023-02-16,5,461.94
405830,43116,2023-02-16,70000,2023-03-18,5,433.46
413138,43116,2023-03-18,70000,2023-07-23,5,433.46
410002,43119,2023-03-06,40000,2023-04-05,5,514.69
357651,43130,2022-07-27,35000,2022-09-25,5,554.68
364919,43130,2022-08-28,10000,2022-09-27,5,450.79
369849,43130,2022-09-19,15000,2022-10-19,5,543.74
368338,43131,2022-09-12,20000,2022-12-11,5,623.34
391634,43131,2022-12-17,10000,2023-02-15,5,683.44
412258,43131,2023-03-15,5000,2023-04-14,5,666.97
426279,43131,2023-05-13,50000,2023-09-12,5,736.10
391454,43134,2022-12-17,30000,2023-01-16,5,315.21
355445,43138,2022-07-18,10000,2022-08-17,5,561.25
362359,43138,2022-08-17,15000,2022-09-16,5,561.25
370022,43138,2022-09-19,10000,2022-11-18,5,597.24
385582,43138,2022-11-24,10000,2022-12-24,5,597.24
397611,43138,2023-01-12,6000,2023-05-12,5,625.72
429671,43138,2023-05-27,35000,2023-08-25,5,597.24
451188,43138,2023-08-30,10000,2023-09-29,5,597.24
366062,43139,2022-09-02,50000,2023-01-01,5,511.09
393986,43139,2022-12-27,50000,2023-03-29,5,543.65
415121,43139,2023-03-27,70000,2023-07-26,5,501.71
443539,43139,2023-07-27,80000,2023-11-26,4,568.83
429732,43163,2023-05-27,20000,2023-06-26,5,734.35
435351,43163,2023-06-21,20000,2023-07-21,5,727.93
407824,43166,2023-02-24,20000,2023-04-26,5,475.35
389733,43182,2022-12-10,20000,2023-04-11,5,435.02
420524,43182,2023-04-18,20000,2023-08-18,5,543.65
460266,43182,2023-10-09,10000,2023-11-08,4,543.65
390640,43189,2022-12-14,15000,2023-04-13,5,520.52
417979,43189,2023-04-07,10000,2023-05-07,5,586.64
376910,43210,2022-10-18,20000,2022-11-17,5,600.74
428296,43210,2023-05-22,10000,2023-06-21,5,524.12
363618,43239,2022-08-23,40000,2022-09-22,5,452.41
384429,43242,2022-11-19,10000,2023-01-18,5,437.01
358735,43247,2022-08-01,40000,2022-10-31,5,571.26
427874,43251,2023-05-20,40000,2023-10-01,5,532.58
457234,43259,2023-09-26,41000,2023-11-26,4,543.79
353273,43267,2022-07-07,60000,2022-09-07,5,520.84
367825,43267,2022-09-10,50000,2022-11-12,5,520.84
381698,43267,2022-11-08,80000,2022-12-08,5,561.68
391155,43267,2022-12-16,80000,2023-02-16,5,603.19
405849,43267,2023-02-16,60000,2023-03-18,5,536.07
417045,43267,2023-04-03,80000,2023-05-03,5,570.63
425435,43267,2023-05-10,80000,2023-06-09,5,536.07
433321,43267,2023-06-13,80000,2023-07-13,5,536.07
440351,43267,2023-07-14,80000,2023-08-13,5,536.07
447889,43267,2023-08-15,80000,2023-09-14,5,496.28
455808,43267,2023-09-19,70000,2023-10-19,5,563.40
465112,43267,2023-10-30,80000,2023-11-29,4,563.40
357386,43277,2022-07-26,10000,2022-08-25,5,615.19
373277,43277,2022-10-03,10000,2022-11-02,5,617.84
410785,43277,2023-03-09,8000,2023-04-08,5,617.84
451580,43277,2023-08-31,8000,2023-09-30,5,617.84
419966,43292,2023-04-15,40000,2023-06-14,5,466.08
436133,43292,2023-06-26,20000,2023-08-25,5,494.56
419347,43299,2023-04-13,20000,2023-05-13,5,589.00
386485,43319,2022-11-26,20000,2023-04-01,5,464.75
352980,43327,2022-07-06,30000,2022-08-05,5,702.22
390998,43331,2022-12-15,40000,2023-04-14,5,431.21
423239,43331,2023-04-29,30000,2023-05-29,5,574.30
394879,43346,2022-12-29,20000,2023-01-28,5,297.75
401087,43346,2023-01-27,30000,2023-05-27,5,291.58
463361,43354,2023-10-23,30000,2023-11-22,4,438.91
445433,43356,2023-08-04,35000,2023-09-03,5,439.32
413890,43369,2023-03-21,50000,2023-04-20,4,557.78
361324,43371,2022-08-12,55000,2022-10-12,5,392.17
383272,43371,2022-11-14,60000,2022-12-14,5,502.14
456540,43373,2023-09-22,30000,2023-10-22,4,412.09
399863,43378,2023-01-22,65000,2023-02-21,5,609.90
403213,43378,2023-02-05,75000,2023-03-07,5,609.90
410901,43378,2023-03-09,75000,2023-04-08,5,609.90
398051,43397,2023-01-14,60000,2023-02-13,5,548.61
415933,43410,2023-03-29,70000,2023-07-27,5,473.25
461096,43410,2023-10-12,25000,2023-11-11,4,568.85
380715,43421,2022-11-03,25000,2023-01-02,5,551.71
353823,43428,2022-07-11,20000,2022-09-09,5,433.68
447175,43428,2023-08-12,25000,2023-09-11,5,640.91
455501,43473,2023-09-18,10000,2023-10-18,5,431.10
404643,43476,2023-02-11,60000,2023-03-13,5,633.32
412767,43476,2023-03-17,70000,2023-04-16,5,633.32
435243,43476,2023-06-21,25000,2023-07-21,5,633.32
446748,43476,2023-08-10,80000,2023-09-09,5,633.32
455943,43476,2023-09-20,70000,2023-10-20,5,633.32
462074,43476,2023-10-17,80000,2023-11-16,4,633.32
362164,43480,2022-08-16,30000,2022-09-15,5,481.64
380134,43480,2022-10-31,20000,2022-11-30,5,438.70
387077,43480,2022-11-29,20000,2022-12-29,5,558.48
394339,43480,2022-12-27,40000,2023-01-26,5,519.45
398134,43480,2023-01-14,35000,2023-02-13,5,498.94
407413,43480,2023-02-22,25000,2023-03-24,5,515.51
414009,43480,2023-03-21,40000,2023-04-20,5,515.51
419767,43480,2023-04-14,20000,2023-05-14,5,487.03
429824,43480,2023-05-29,20000,2023-06-28,5,582.63
435932,43480,2023-06-23,20000,2023-07-23,5,582.63
443353,43480,2023-07-26,20000,2023-08-25,5,607.83
451139,43480,2023-08-29,15000,2023-09-28,5,512.23
458830,43480,2023-10-02,10000,2023-11-01,5,540.71
463892,43480,2023-10-24,20000,2023-11-23,4,540.71
422919,43525,2023-04-28,30000,2023-05-28,5,522.60
435464,43525,2023-06-22,30000,2023-07-22,5,522.60
441596,43525,2023-07-20,30000,2023-08-19,5,482.81
449827,43525,2023-08-24,40000,2023-09-23,5,415.69
455059,43525,2023-09-16,50000,2023-10-16,5,482.81
459194,43525,2023-10-04,20000,2023-11-03,5,387.21
461252,43525,2023-10-13,20000,2023-11-12,4,387.21
403939,43538,2023-02-08,55000,2023-03-10,5,674.81
421660,43538,2023-04-24,36000,2023-05-24,5,527.42
431989,43538,2023-06-07,45000,2023-08-06,5,524.14
358616,43541,2022-07-31,55000,2022-11-28,5,559.48
447144,43543,2023-08-12,10000,2023-09-11,5,535.34
360324,43565,2022-08-08,40000,2022-09-07,5,406.31
364820,43565,2022-08-27,50000,2022-10-28,5,523.75
411139,43569,2023-03-10,60000,2023-04-09,5,281.70
417275,43569,2023-04-04,50000,2023-05-04,5,310.18
397026,43580,2023-01-10,30000,2023-02-09,5,330.07
379970,43594,2022-10-31,20000,2022-11-30,5,642.70
415963,43599,2023-03-29,10000,2023-05-28,5,490.68
421556,43607,2023-04-24,60000,2023-06-23,5,418.03
366167,43613,2022-09-02,50000,2023-01-14,5,251.92
451149,43613,2023-08-30,50000,2023-11-10,4,263.93
439703,43615,2023-07-12,40000,2023-11-09,4,617.82
449702,43620,2023-08-23,5000,2023-09-22,5,423.56
354265,43633,2022-07-12,45000,2022-08-11,5,812.19
402809,43636,2023-02-03,40000,2023-03-05,5,424.35
460743,43645,2023-10-11,40000,2023-11-10,4,438.22
408862,43648,2023-02-28,20000,2023-05-29,5,578.96
364215,43650,2022-08-25,80000,2022-09-24,5,570.61
386237,43650,2022-11-26,80000,2022-12-26,5,570.61
393740,43650,2022-12-26,50000,2023-01-25,5,570.61
400552,43650,2023-01-25,80000,2023-05-26,5,507.57
437305,43650,2023-06-30,35000,2023-10-29,5,595.81
425395,43665,2023-05-09,50000,2023-07-08,5,507.91
352991,43695,2022-07-06,45000,2022-08-05,5,493.23
387934,43695,2022-12-02,55000,2023-01-01,5,466.94
459939,43695,2023-10-07,50000,2023-11-06,5,552.62
388197,43708,2022-12-03,30000,2023-02-03,5,378.92
371573,43713,2022-09-26,12000,2022-10-26,5,609.62
402153,43713,2023-01-31,9000,2023-03-02,5,674.61
450767,43713,2023-08-28,50000,2023-09-27,5,674.61
460841,43713,2023-10-11,22000,2023-11-10,5,600.76
418471,43720,2023-04-10,60000,2023-05-10,5,259.29
386985,43762,2022-11-29,35000,2023-03-30,5,563.82
353812,43773,2022-07-11,40000,2022-08-10,5,413.93
360753,43773,2022-08-10,55000,2022-09-09,5,356.11
367359,43773,2022-09-08,60000,2022-10-08,5,425.43
374142,43773,2022-10-06,70000,2022-11-05,5,396.95
380773,43773,2022-11-03,60000,2022-12-03,5,425.43
387935,43773,2022-12-02,70000,2023-01-01,5,466.94
394082,43773,2022-12-27,70000,2023-01-26,5,534.06
397619,43773,2023-01-12,80000,2023-02-11,5,438.46
376552,43776,2022-10-17,60000,2023-02-19,5,350.83
437017,43776,2023-06-29,60000,2023-07-29,5,350.83
438831,43776,2023-07-07,60000,2023-08-06,5,350.83
384040,43777,2022-11-17,40000,2022-12-17,5,461.49
387182,43782,2022-11-30,20000,2022-12-30,5,539.87
418926,43782,2023-04-12,20000,2023-05-12,5,573.79
428731,43782,2023-05-23,10000,2023-06-22,5,693.57
450081,43782,2023-08-25,10000,2023-09-24,5,626.45
421351,43802,2023-04-22,30000,2023-06-21,5,310.86
449506,43802,2023-08-22,50000,2023-11-20,4,389.47
352656,43804,2022-07-04,25000,2022-10-03,5,556.22
374482,43804,2022-10-07,10000,2022-12-06,5,649.41
388921,43804,2022-12-07,5000,2023-04-09,5,649.41
421476,43804,2023-04-23,5000,2023-05-23,5,649.41
431317,43804,2023-06-03,10000,2023-08-02,5,649.41
445268,43804,2023-08-03,10000,2023-11-03,4,649.41
383687,43817,2022-11-16,45000,2023-01-19,5,317.76
425013,43817,2023-05-08,45000,2023-06-07,4,275.84
427581,43834,2023-05-19,10000,2023-06-18,5,359.99
387817,43838,2022-12-02,45000,2023-01-01,5,545.11
439109,43838,2023-07-08,18000,2023-08-07,5,463.07
437835,43860,2023-07-03,40000,2023-09-03,5,601.51
461970,43860,2023-10-17,50000,2023-11-16,4,575.90
375386,43861,2022-10-12,20000,2022-11-11,5,552.56
366626,43897,2022-09-05,10000,2022-10-05,5,512.12
384356,43897,2022-11-19,10000,2022-12-19,5,633.16
394228,43930,2022-12-27,80000,2023-02-25,5,536.29
412903,43930,2023-03-17,80000,2023-06-17,5,536.29
434206,43930,2023-06-16,80000,2023-08-17,5,501.73
461955,43930,2023-10-16,80000,2023-11-15,4,501.73
358911,43970,2022-08-01,60000,2022-10-31,5,416.55
407513,43978,2023-02-23,50000,2023-03-25,5,536.29
430491,43978,2023-05-31,80000,2023-06-30,5,536.29
446542,43982,2023-08-09,60000,2023-11-07,4,255.20
426483,43987,2023-05-15,35000,2023-09-17,5,287.98
445923,44023,2023-08-07,50000,2023-11-11,4,477.73
449015,44026,2023-08-21,50000,2023-11-02,4,296.71
449989,44054,2023-08-24,40000,2023-09-23,5,492.94
454332,44054,2023-09-13,50000,2023-10-13,5,362.32
460907,44054,2023-10-11,60000,2023-11-10,4,293.47
458229,44065,2023-09-29,40000,2023-10-29,4,487.70
391280,44074,2022-12-16,13000,2023-01-15,5,449.81
398041,44074,2023-01-14,20000,2023-02-13,5,576.33
412481,44074,2023-03-16,25000,2023-04-15,5,509.21
434420,44074,2023-06-17,20000,2023-07-17,5,550.72
368700,44084,2022-09-13,50000,2022-11-12,5,295.27
392488,44084,2022-12-21,50000,2023-03-22,5,388.77
357759,44110,2022-07-27,30000,2022-08-26,5,490.51
435500,44110,2023-06-22,50000,2023-07-22,5,500.61
442730,44114,2023-07-24,20000,2023-08-23,4,291.93
362728,44121,2022-08-18,20000,2022-09-17,5,470.22
370106,44121,2022-09-19,15000,2022-10-19,5,470.22
400908,44121,2023-01-26,15000,2023-03-27,5,428.30
425113,44121,2023-05-08,15000,2023-06-07,5,569.83
437639,44121,2023-07-02,10000,2023-08-01,5,569.83
442084,44121,2023-07-21,15000,2023-08-20,5,569.83
448336,44121,2023-08-17,20000,2023-09-16,5,569.83
453471,44121,2023-09-09,20000,2023-10-09,5,610.67
461006,44121,2023-10-12,5000,2023-11-11,4,543.55
376730,44124,2022-10-18,10000,2022-11-17,5,625.94
386511,44124,2022-11-27,60000,2023-01-26,5,625.94
405694,44124,2023-02-16,10000,2023-03-18,5,625.94
428502,44124,2023-05-23,20000,2023-09-20,5,612.36
462947,44124,2023-10-20,5000,2023-11-19,4,612.36
363769,44152,2022-08-23,40000,2022-10-22,5,438.91
367495,44186,2022-09-08,80000,2022-10-08,5,527.42
373952,44186,2022-10-05,20000,2022-11-04,5,594.54
388294,44186,2022-12-05,20000,2023-01-04,5,512.83
435375,44186,2023-06-21,40000,2023-07-21,5,619.74
408057,44197,2023-02-25,10000,2023-03-27,5,284.88
376424,44214,2022-10-17,10000,2022-11-16,5,379.53
364965,44219,2022-08-29,60000,2022-12-27,5,441.30
397144,44219,2023-01-10,60000,2023-04-10,5,522.60
420561,44219,2023-04-18,70000,2023-08-16,5,427.00
449362,44219,2023-08-22,70000,2023-10-21,5,455.48
465508,44219,2023-10-31,30000,2023-11-30,4,427.00
357379,44228,2022-07-26,10000,2022-09-24,5,621.52
375773,44228,2022-10-14,10000,2022-12-13,5,621.52
392126,44228,2022-12-20,10000,2023-01-19,5,558.48
404917,44228,2023-02-13,10000,2023-03-15,5,719.89
420184,44228,2023-04-17,10000,2023-05-17,5,787.01
427812,44228,2023-05-20,10000,2023-06-19,5,787.01
437193,44228,2023-06-30,10000,2023-08-29,5,787.01
463703,44228,2023-10-24,10000,2023-11-23,4,719.89
352837,44234,2022-07-05,25000,2022-09-03,5,517.57
372602,44239,2022-09-30,40000,2022-10-30,5,562.39
417302,44241,2023-04-04,40000,2023-05-04,5,384.85
429441,44241,2023-05-26,25000,2023-07-25,5,333.06
442019,44241,2023-07-21,25000,2023-08-20,5,304.58
450737,44241,2023-08-28,40000,2023-09-27,5,333.06
457720,44241,2023-09-29,60000,2023-11-28,4,425.24
364068,44263,2022-08-24,40000,2022-09-23,5,507.59
375205,44263,2022-10-11,30000,2022-11-10,5,507.59
386710,44263,2022-11-28,60000,2023-04-02,5,536.07
358037,44274,2022-07-28,40000,2022-09-26,5,597.28
432133,44274,2023-06-07,40000,2023-08-06,5,494.75
397618,44293,2023-01-12,20000,2023-02-11,5,297.75
375948,44315,2022-10-14,20000,2023-02-12,4,310.09
388640,44316,2022-12-06,25000,2023-01-05,5,467.62
372248,44323,2022-09-28,40000,2022-11-30,5,438.91
385434,44323,2022-11-23,50000,2023-01-25,5,378.33
400716,44323,2023-01-25,60000,2023-06-02,5,411.58
393244,44376,2022-12-23,50000,2023-01-22,5,305.18
433172,44376,2023-06-12,70000,2023-07-12,5,568.85
438645,44376,2023-07-06,80000,2023-08-05,5,568.85
446209,44376,2023-08-08,80000,2023-09-07,5,568.85
453703,44376,2023-09-11,80000,2023-10-11,5,473.25
463298,44376,2023-10-23,70000,2023-11-22,4,473.25
445073,44384,2023-08-02,30000,2023-10-28,4,428.52
399578,44427,2023-01-20,40000,2023-06-10,5,453.68
449704,44427,2023-08-23,40000,2023-11-20,4,238.85
355323,44434,2022-07-18,15000,2022-08-17,5,606.44
362222,44434,2022-08-16,20000,2022-09-15,5,634.92
369527,44434,2022-09-16,21000,2022-10-16,5,634.92
375096,44434,2022-10-11,21000,2022-11-10,5,634.92
382196,44434,2022-11-10,51000,2023-02-09,5,577.10
357156,44435,2022-07-25,5000,2022-09-23,5,443.21
441664,44443,2023-07-20,32500,2023-09-18,5,566.92
389581,44471,2022-12-09,20000,2023-01-08,4,291.93
387282,44505,2022-11-30,30000,2023-03-01,5,536.07
409549,44505,2023-03-03,50000,2023-07-06,5,603.19
417414,44507,2023-04-05,15000,2023-07-04,5,689.87
439700,44507,2023-07-12,45000,2023-09-10,5,689.87
456273,44507,2023-09-21,10000,2023-10-21,5,556.94
352087,44533,2022-07-01,55000,2022-07-31,5,254.94
421126,44533,2023-04-20,40000,2023-05-20,5,271.51
435119,44533,2023-06-20,50000,2023-10-29,5,298.72
445782,44540,2023-08-06,40000,2023-10-20,4,460.82
389597,44543,2022-12-09,20000,2023-03-08,5,531.26
443674,44543,2023-07-27,20000,2023-08-26,5,316.10
401677,44580,2023-01-30,40000,2023-04-30,5,686.16
352601,44581,2022-07-04,20000,2022-08-03,5,501.73
457550,44594,2023-09-27,50000,2023-12-01,4,444.14
443556,44600,2023-07-27,30000,2023-08-26,5,587.18
358224,44602,2022-07-29,10000,2022-09-28,5,586.59
373364,44602,2022-10-03,10000,2022-11-02,5,603.16
396304,44602,2023-01-06,10000,2023-03-07,5,603.16
413536,44602,2023-03-20,20000,2023-06-18,5,603.16
464561,44602,2023-10-27,10000,2023-11-26,4,603.16
355492,44605,2022-07-18,45000,2022-08-17,5,693.91
379131,44605,2022-10-27,35000,2022-11-26,5,644.92
400104,44605,2023-01-23,50000,2023-05-24,5,644.92
356049,44606,2022-07-20,20000,2022-10-18,5,576.22
363921,44609,2022-08-24,20000,2022-10-23,5,619.74
381043,44614,2022-11-04,52500,2023-03-05,5,548.15
412726,44614,2023-03-17,30000,2023-05-16,5,529.31
447893,44614,2023-08-15,25000,2023-11-13,4,529.31
359241,44619,2022-08-03,15000,2022-09-02,5,526.88
406391,44619,2023-02-18,10000,2023-03-20,5,526.88
413243,44619,2023-03-19,50000,2023-04-18,5,555.36
416499,44619,2023-03-31,60000,2023-05-30,5,477.89
436762,44619,2023-06-27,70000,2023-09-25,5,506.37
416450,44631,2023-03-31,20000,2023-04-30,5,619.28
358815,44639,2022-08-01,10000,2022-10-30,5,603.03
363948,44663,2022-08-24,20000,2022-09-23,5,612.36
371481,44663,2022-09-26,60000,2022-12-25,5,549.32
398061,44663,2023-01-14,10000,2023-02-13,5,577.80
379471,44676,2022-10-28,15000,2022-11-27,5,556.24
463468,44676,2023-10-23,20000,2023-11-22,4,719.89
401791,44685,2023-01-30,25000,2023-03-01,5,630.79
444039,44693,2023-07-28,40000,2023-08-27,5,586.96
446565,44700,2023-08-09,30000,2023-09-08,5,447.17
399190,44704,2023-01-19,50000,2023-03-20,5,510.53
447230,44706,2023-08-12,40000,2023-09-11,5,497.09
464999,44706,2023-10-29,50000,2023-11-28,4,548.95
359250,44712,2022-08-03,20000,2022-11-01,5,613.75
385102,44712,2022-11-22,30000,2023-01-21,5,533.42
367731,44717,2022-09-10,55000,2022-11-16,5,324.07
378696,44730,2022-10-26,30000,2022-11-25,5,483.30
414016,44730,2023-03-23,30000,2023-07-24,5,510.35
447395,44730,2023-08-14,30000,2023-11-12,4,568.69
353695,44734,2022-07-11,30000,2022-08-10,5,519.35
376085,44734,2022-10-15,20000,2022-12-14,5,537.04
