"loan_id","payment_date","paid_principal","paid_fines","paid_other"
424736,2023-05-31,30000.00,0.00,100.00
439394,2023-08-09,0.00,0.00,100.00
457886,2023-10-27,0.00,0.00,100.00
330814,2022-05-03,20000.00,0.00,0.00
346082,2022-07-05,20000.00,0.00,0.00
390060,2023-02-23,40000.00,11880.00,5710.00
364448,2023-01-07,12000.00,3560.00,1710.00
374248,2022-10-18,50000.00,0.00,3640.00
421438,2023-05-22,0.00,0.00,100.00
461400,2023-10-23,20000.00,0.00,100.00
365287,2022-09-27,35000.00,0.00,2490.00
392571,2023-01-10,30000.00,0.00,0.00
375206,2022-12-10,45000.00,0.00,5760.00
378673,2022-11-21,50000.00,0.00,6230.00
379232,2022-12-01,30000.00,3420.00,4280.00
310952,2022-02-23,0.00,0.00,2000.00
333943,2022-05-17,55000.00,0.00,5340.00
388105,2023-02-02,17860.00,0.00,7140.00
329441,2022-05-05,10000.00,0.00,1550.00
318710,2022-03-17,50000.00,0.00,6665.00
441793,2023-08-19,30000.00,0.00,5050.00
353158,2022-11-09,20000.00,0.00,0.00
454566,2023-10-03,20000.00,0.00,4550.00
455543,2023-10-16,60000.00,0.00,4000.00
365436,2022-09-29,10000.00,0.00,710.00
404362,2023-04-03,30000.00,0.00,1380.00
337203,2022-06-01,10000.00,0.00,1550.00
334325,2022-05-20,60000.00,0.00,5090.00
316230,2022-05-03,12649.99,0.00,3122.80
374102,2022-11-03,30000.00,0.00,2180.00
353100,2022-11-02,25000.00,0.00,2120.00
424827,2023-06-18,20000.00,0.00,3400.00
323306,2022-07-08,20000.00,0.00,1700.00
390587,2023-01-11,30000.00,0.00,0.00
402670,2023-02-03,30000.00,0.00,0.00
385604,2023-01-21,10000.00,0.00,730.00
348486,2022-08-04,10000.00,0.00,1550.00
425600,2023-06-11,0.00,0.00,100.00
417823,2023-04-28,5000.00,0.00,830.00
391360,2023-01-04,40000.00,0.00,0.00
370579,2022-10-20,40000.00,0.00,0.00
396181,2023-04-12,24040.00,0.00,100.00
427813,2023-06-19,0.00,0.00,100.00
369587,2022-10-12,30000.00,0.00,0.00
347289,2022-09-10,38460.00,0.00,5932.80
373081,2022-10-31,25000.00,0.00,0.00
429087,2023-09-20,19921.20,0.00,1300.00
397719,2023-03-11,12850.00,0.00,0.00
399395,2023-01-30,20000.00,0.00,0.00
423741,2023-07-01,0.00,0.00,100.00
372542,2023-02-08,12930.00,0.00,0.00
454526,2023-10-09,30000.00,0.00,1850.00
310145,2022-02-09,10000.00,0.00,1700.00
406320,2023-02-27,25000.00,0.00,0.00
344969,2022-10-02,19970.00,0.00,0.00
389852,2022-12-26,25000.00,0.00,0.00
309180,2022-01-10,5250.00,0.00,4250.00
326401,2022-04-15,40000.00,0.00,0.00
430200,2023-09-08,0.00,0.00,100.00
412628,2023-04-05,16000.00,0.00,2430.00
374873,2022-11-28,22000.00,0.00,0.00
394152,2023-01-26,50000.00,0.00,7140.00
458654,2023-10-31,0.00,0.00,100.00
362671,2022-09-19,20000.00,0.00,1450.00
436395,2023-07-17,60000.00,0.00,9980.00
411387,2023-03-31,4130.00,0.00,100.00
405648,2023-02-18,15000.00,0.00,2480.00
415295,2023-04-26,0.00,0.00,100.00
393049,2023-03-12,20000.00,0.00,2850.00
441293,2023-09-12,15000.00,0.00,2580.00
393884,2023-02-24,50000.00,0.00,7140.00
338536,2022-06-08,50000.00,0.00,7750.00
444192,2023-09-01,30000.00,2790.00,5050.00
370773,2022-10-25,45000.00,0.00,3270.00
334066,2022-05-31,7000.00,0.00,0.00
406494,2023-03-17,10000.00,0.00,1650.00
386249,2022-12-28,80000.00,0.00,1750.00
397380,2023-02-11,11000.00,0.00,1570.00
338239,2022-08-04,10000.00,0.00,0.00
342432,2022-09-19,25000.00,8660.00,4870.00
413492,2023-04-19,0.00,0.00,100.00
420240,2023-05-06,30000.00,0.00,1560.00
391471,2022-12-23,7000.00,0.00,1000.00
448349,2023-09-15,0.00,0.00,100.00
378131,2022-11-09,30000.00,0.00,0.00
311566,2022-04-20,45000.00,0.00,7650.00
328943,2022-05-20,4850.00,0.00,0.00
394272,2023-01-19,24280.00,0.00,0.00
309418,2022-01-25,10000.00,0.00,0.00
333477,2021-10-25,0.00,0.00,500.00
331003,2022-06-11,25000.00,0.00,0.00
357630,2022-11-24,10000.00,0.00,1430.00
375538,2023-04-06,0.00,13710.00,6290.00
436403,2023-07-18,20000.00,0.00,3150.00
426901,2023-08-12,15580.00,0.00,100.00
345323,2022-06-27,35000.00,0.00,0.00
316380,2022-03-16,30000.00,0.00,0.00
423611,2023-08-08,0.00,0.00,100.00
341742,2022-09-20,0.00,13860.00,4140.00
344347,2022-07-08,20000.00,0.00,0.00
351705,2022-07-23,15000.00,0.00,0.00
328384,2022-04-26,20000.00,0.00,0.00
452779,2023-10-04,0.00,0.00,100.00
352503,2022-10-03,20000.00,0.00,0.00
316250,2022-03-31,18880.00,0.00,0.00
311605,2022-03-15,10000.00,0.00,1400.00
368400,2022-10-12,35000.00,0.00,0.00
451015,2023-09-26,10000.00,0.00,0.00
343702,2022-08-24,60000.00,0.00,0.00
449618,2023-09-25,0.00,0.00,100.00
328512,2022-04-20,11000.00,0.00,1700.00
435906,2023-07-14,20000.00,0.00,2240.00
397544,2023-02-11,10000.00,0.00,1430.00
320973,2022-06-14,20000.00,6800.00,2680.00
367922,2022-09-21,20000.00,0.00,0.00
363762,2022-11-11,30000.00,10280.00,6280.00
323440,2022-04-06,15000.00,0.00,0.00
440586,2023-08-15,0.00,0.00,100.00
449544,2023-10-23,2140.00,8730.00,5230.00
407342,2023-07-07,0.00,0.00,100.00
433485,2023-07-12,55450.00,0.00,4650.00
379024,2022-12-05,32150.00,0.00,7850.00
383871,2022-11-25,15000.00,0.00,2140.00
341974,2022-06-14,35000.00,0.00,0.00
400868,2023-02-23,40000.00,0.00,0.00
429941,2023-09-08,0.00,0.00,100.00
345160,2022-06-25,5000.00,0.00,0.00
392332,2023-04-24,16320.00,1860.00,2430.00
360502,2023-01-04,16840.00,2350.00,0.00
308740,2022-02-01,17500.00,0.00,0.00
423014,2023-05-27,40000.00,0.00,4100.00
416327,2023-04-28,0.00,0.00,100.00
348493,2022-08-01,5000.00,0.00,1550.00
458791,2023-11-01,20000.00,0.00,3400.00
429309,2023-06-19,0.00,0.00,100.00
318422,2022-07-20,0.00,2000.00,3000.00
429326,2023-08-10,20000.00,0.00,2620.00
455163,2023-10-10,30000.00,0.00,0.00
366231,2022-10-13,40000.00,0.00,5140.00
395953,2023-01-16,16200.00,0.00,3800.00
362415,2022-09-02,20000.00,0.00,2850.00
324458,2022-04-08,35000.00,0.00,0.00
330458,2022-05-26,3000.00,0.00,0.00
417361,2023-05-02,59480.00,0.00,100.00
414820,2023-03-28,50000.00,0.00,0.00
388436,2023-02-03,15000.00,0.00,0.00
416313,2023-04-28,10870.00,0.00,4330.00
353626,2022-08-04,60000.00,0.00,7730.00
381691,2022-12-06,26430.00,0.00,3570.00
338085,2022-05-25,25000.00,0.00,0.00
316709,2022-03-09,5000.00,0.00,770.00
423028,2023-05-27,0.00,0.00,100.00
320999,2022-03-03,400.00,0.00,800.00
339872,2022-06-13,13800.00,0.00,6200.00
320519,2022-04-20,10000.00,0.00,1410.00
358217,2022-10-27,30000.00,0.00,2140.00
359533,2022-10-25,35000.00,0.00,0.00
416620,2023-05-19,15000.00,0.00,2580.00
421506,2023-05-24,0.00,0.00,100.00
408215,2023-03-28,30000.00,0.00,1950.00
317058,2022-03-09,10000.00,0.00,0.00
379940,2023-02-17,12850.00,0.00,0.00
440267,2023-08-14,0.00,0.00,100.00
451701,2023-10-01,30000.00,0.00,100.00
367018,2022-10-06,10000.00,0.00,1430.00
446745,2023-10-09,15050.00,0.00,100.00
330732,2022-04-26,10000.00,0.00,1550.00
377657,2022-11-18,60000.00,0.00,2180.00
314649,2022-02-15,20000.00,0.00,0.00
353647,2022-08-09,24130.00,0.00,0.00
417546,2023-05-02,80000.00,0.00,4780.00
447398,2023-10-12,20000.00,0.00,200.00
308293,2022-02-03,10000.00,0.00,1700.00
402582,2023-04-04,0.00,0.00,100.00
336599,2022-05-31,25000.00,0.00,0.00
352076,2022-07-21,35000.00,0.00,0.00
314301,2022-02-05,5000.00,0.00,595.00
437499,2023-07-31,13400.00,0.00,6800.00
421931,2023-07-20,0.00,0.00,100.00
435428,2023-09-20,0.00,0.00,100.00
317283,2022-03-11,35000.00,0.00,0.00
319592,2022-03-07,180.00,0.00,9020.00
388171,2022-12-26,30000.00,0.00,2180.00
329026,2022-04-13,20000.00,0.00,0.00
375160,2022-12-09,12180.00,0.00,0.00
441315,2023-08-18,30000.00,0.00,2050.00
365136,2022-09-28,4260.00,0.00,1740.00
375249,2022-11-09,20000.00,0.00,2650.00
365342,2022-12-03,4500.00,0.00,650.00
396533,2023-01-17,14000.00,0.00,0.00
356518,2022-08-29,0.00,0.00,2000.00
383839,2023-03-24,30000.00,0.00,4280.00
449165,2023-09-20,40000.00,0.00,2440.00
439648,2023-10-14,19000.00,0.00,3240.00
428015,2023-08-21,0.00,0.00,100.00
420409,2023-07-17,0.00,0.00,100.00
423547,2023-08-28,59900.00,0.00,2920.00
438302,2023-09-04,0.00,0.00,100.00
431044,2023-07-03,0.00,0.00,100.00
386804,2022-12-13,15000.00,0.00,0.00
331261,2022-10-14,0.00,9000.00,3000.00
339395,2022-05-27,25000.00,0.00,0.00
428668,2023-08-01,2290.00,40.00,100.00
431489,2023-08-02,0.00,0.00,100.00
323543,2022-04-07,15000.00,0.00,2088.00
409407,2023-06-19,13050.00,0.00,2050.00
446227,2023-09-07,17000.00,0.00,200.00
438300,2023-08-07,0.00,0.00,2000.00
427659,2023-06-22,0.00,0.00,100.00
398737,2023-04-17,0.00,0.00,100.00
395741,2023-01-24,50000.00,0.00,3640.00
381677,2022-12-06,15000.00,0.00,1060.00
350048,2022-11-15,35000.00,11120.00,6420.00
323162,2022-03-28,20000.00,0.00,2790.00
351501,2022-07-29,60000.00,0.00,3770.00
423119,2023-05-22,0.00,0.00,100.00
441301,2023-08-07,9600.00,0.00,3400.00
464503,2023-11-01,50000.00,0.00,8350.00
352529,2022-07-26,20000.00,0.00,3100.00
308988,2022-02-25,35000.00,0.00,0.00
408303,2023-06-02,0.00,0.00,100.00
386683,2022-12-16,30000.00,0.00,0.00
396748,2023-02-16,40000.00,7310.00,5710.00
438922,2023-07-15,20000.00,0.00,100.00
437670,2023-08-03,0.00,0.00,100.00
428148,2023-06-22,0.00,0.00,100.00
381544,2022-12-06,30000.00,0.00,0.00
328509,2022-04-28,30000.00,0.00,0.00
370507,2022-10-19,1130.00,0.00,1870.00
408252,2023-04-07,0.00,0.00,100.00
412937,2023-04-11,0.00,0.00,100.00
406851,2023-05-17,0.00,0.00,100.00
349106,2022-11-07,3300.00,590.00,0.00
309774,2022-02-28,20000.00,0.00,0.00
424244,2023-05-10,40000.00,0.00,100.00
429826,2023-06-27,50000.00,0.00,100.00
376963,2022-10-31,20000.00,0.00,0.00
320577,2022-04-27,35090.00,0.00,0.00
320774,2022-03-15,35000.00,0.00,4750.00
322374,2022-04-01,30000.00,0.00,4650.00
431937,2023-09-16,33820.00,0.00,6180.00
423405,2023-07-31,0.00,0.00,100.00
371102,2022-11-10,10000.00,0.00,1290.00
369195,2023-03-01,70000.00,0.00,9040.00
454994,2023-09-28,50000.00,0.00,7520.00
354210,2022-11-09,10000.00,0.00,0.00
419820,2023-05-15,4000.00,0.00,660.00
404982,2023-05-05,0.00,0.00,100.00
342348,2022-06-04,25000.00,0.00,0.00
429510,2023-08-20,10000.00,0.00,100.00
408103,2023-04-05,0.00,0.00,100.00
358234,2023-02-09,20000.00,4000.00,0.00
348793,2022-10-07,8700.00,0.00,3202.80
421137,2023-05-17,40000.00,0.00,100.00
440862,2023-08-10,74000.00,0.00,4820.00
389123,2023-04-11,45000.00,0.00,5910.00
364816,2022-09-23,10000.00,0.00,1430.00
409263,2023-04-01,0.00,0.00,100.00
424982,2023-07-03,30000.00,0.00,100.00
440048,2023-08-02,20000.00,0.00,100.00
414389,2023-05-23,0.00,0.00,100.00
366770,2022-11-11,30000.00,4110.00,4280.00
449075,2023-10-16,25000.00,2330.00,4130.00
445670,2023-10-04,80000.00,0.00,4780.00
444897,2023-08-29,0.00,0.00,100.00
450222,2023-10-19,2750.00,0.00,3250.00
379222,2022-12-09,70000.00,0.00,1530.00
343438,2022-06-10,10310.00,0.00,0.00
364971,2022-09-01,6000.00,0.00,860.00
329599,2022-05-04,15000.00,0.00,1480.00
364379,2022-11-19,11010.00,0.00,0.00
335691,2022-09-01,35000.00,4040.00,5420.00
414501,2023-04-22,80000.00,0.00,5300.00
446100,2023-08-31,20000.00,0.00,3400.00
423557,2023-05-15,20000.00,0.00,3210.00
435719,2023-10-20,0.00,0.00,6700.00
427369,2023-06-19,40000.00,0.00,100.00
450893,2023-09-28,0.00,0.00,100.00
412505,2023-04-17,600.00,0.00,0.00
342308,2022-07-20,25000.00,0.00,0.00
422602,2023-05-17,0.00,0.00,2000.00
398354,2023-02-06,10000.00,0.00,1430.00
335067,2022-08-24,20000.00,0.00,0.00
364653,2022-09-27,10000.00,0.00,730.00
382677,2023-01-10,20000.00,0.00,2850.00
339807,2022-06-06,20000.00,0.00,0.00
354199,2022-08-02,10000.00,0.00,1430.00
415992,2023-07-28,70000.00,0.00,10700.00
378173,2022-11-11,30000.00,0.00,0.00
312229,2022-02-14,30000.00,0.00,0.00
388207,2023-01-04,10000.00,0.00,1430.00
382690,2022-11-18,5000.00,0.00,1060.00
328843,2022-06-06,25000.00,4040.00,3870.00
415641,2023-05-01,15000.00,1390.00,2480.00
442795,2023-09-20,0.00,0.00,100.00
342999,2022-05-27,8000.00,0.00,0.00
359342,2022-10-21,11450.00,0.00,560.00
349371,2022-07-20,35000.00,0.00,0.00
406863,2023-03-21,25000.00,0.00,4130.00
430025,2023-07-28,0.00,0.00,100.00
420070,2023-07-09,37410.00,0.00,7690.00
378669,2022-11-22,50000.00,0.00,3640.00
373169,2022-11-03,20000.00,0.00,0.00
337485,2022-05-17,32250.00,0.00,7750.00
436617,2023-09-25,0.00,0.00,100.00
420380,2023-06-15,0.00,0.00,100.00
434416,2023-10-15,45000.00,0.00,7530.00
366154,2022-10-03,20000.00,0.00,0.00
332318,2022-05-16,29290.00,0.00,0.00
339652,2022-06-11,60000.00,0.00,5090.00
384027,2022-11-30,6150.00,0.00,3850.00
416273,2023-05-30,0.00,0.00,100.00
309507,2022-04-28,50000.00,17550.00,8500.00
405504,2023-03-17,16730.00,0.00,0.00
400520,2023-02-10,25000.00,0.00,2410.00
356360,2022-07-27,30000.00,0.00,4280.00
426322,2023-06-13,15000.00,0.00,2450.00
358231,2022-10-24,5000.00,0.00,0.00
433296,2023-08-28,30000.00,0.00,5050.00
313209,2022-04-23,10000.00,0.00,0.00
370919,2022-11-24,12720.00,0.00,2280.00
386712,2022-12-28,18720.00,0.00,1280.00
445159,2023-09-02,0.00,0.00,100.00
380241,2022-12-01,5000.00,0.00,0.00
356211,2022-08-17,50999.95,0.00,4250.00
420437,2023-06-12,60000.00,0.00,100.00
327112,2022-04-22,35000.00,0.00,0.00
366981,2022-09-20,15000.00,0.00,2140.00
421229,2023-05-22,0.00,0.00,100.00
312980,2022-02-09,5000.00,0.00,0.00
369586,2022-10-08,27110.00,0.00,0.00
442314,2023-08-23,0.00,0.00,100.00
428976,2023-06-07,40000.00,0.00,100.00
437088,2023-07-05,10000.00,0.00,100.00
327161,2022-04-21,20000.00,0.00,3100.00
450596,2023-09-22,10000.00,0.00,1750.00
452049,2023-09-21,80000.00,0.00,5300.00
408302,2023-05-03,10000.00,1000.00,0.00
432963,2023-08-10,10000.00,0.00,100.00
421583,2023-05-25,13300.00,0.00,100.00
446455,2023-09-07,45000.00,0.00,100.00
455575,2023-10-20,30000.00,0.00,100.00
444082,2023-08-14,8000.00,0.00,1420.00
343391,2022-08-01,37645.00,4610.00,7745.00
321053,2022-06-22,10000.00,0.00,1550.00
444721,2023-10-02,0.00,0.00,100.00
379512,2022-12-21,10000.00,0.00,0.00
445301,2023-09-04,0.00,0.00,100.00
368734,2023-01-25,50000.00,14850.00,7140.00
341994,2022-05-26,10000.00,0.00,1510.00
437931,2023-08-03,0.00,0.00,100.00
405293,2023-04-15,0.00,0.00,100.00
459273,2023-11-01,0.00,0.00,100.00
323852,2022-07-08,25000.00,0.00,3870.00
435958,2023-09-12,10000.00,0.00,1750.00
448282,2023-10-16,0.00,0.00,100.00
335949,2022-05-20,30000.00,0.00,0.00
441939,2023-09-21,0.00,0.00,100.00
333416,2022-06-12,15000.00,0.00,0.00
365609,2022-09-23,25000.00,0.00,0.00
403288,2023-02-21,30920.00,0.00,9080.00
418512,2023-08-04,10000.00,0.00,1580.00
452502,2023-10-05,30000.00,0.00,5050.00
413086,2023-04-19,21160.00,0.00,0.00
324407,2022-04-01,50000.00,0.00,2260.00
430194,2023-06-30,0.00,0.00,100.00
402629,2023-03-03,50000.00,0.00,7420.00
408124,2023-03-27,16400.00,0.00,6600.00
421654,2023-05-22,20000.00,0.00,3400.00
436318,2023-07-24,10000.00,0.00,1750.00
435356,2023-09-19,0.00,0.00,100.00
323009,2022-07-02,30000.00,0.00,4650.00
407537,2023-04-24,25000.00,0.00,4230.00
360121,2022-10-07,14280.00,0.00,0.00
348914,2022-10-24,10000.00,1380.00,1550.00
437397,2023-10-25,45000.00,15710.00,8480.00
357695,2022-11-25,35000.00,0.00,0.00
321419,2022-04-26,60000.00,0.00,5090.00
456898,2023-10-18,30000.00,0.00,2050.00
347304,2022-07-27,30000.00,0.00,4650.00
420344,2023-05-17,30000.00,0.00,100.00
439290,2023-08-07,10000.00,0.00,100.00
381990,2023-01-12,30000.00,2740.00,4280.00
411573,2023-06-26,50000.00,17470.00,8350.00
322501,2022-03-19,15000.00,0.00,2320.00
314299,2022-05-28,26970.00,0.00,0.00
397126,2023-05-02,22000.00,0.00,2910.00
324478,2022-03-29,10000.00,0.00,1550.00
396700,2023-04-11,14970.00,0.00,1630.00
408443,2023-04-14,55000.00,0.00,9180.00
355370,2022-09-08,12000.00,0.00,0.00
376623,2022-10-22,10000.00,0.00,710.00
421619,2023-06-29,15000.00,0.00,2580.00
366176,2022-10-24,19720.00,4570.00,5710.00
341768,2022-06-03,40000.00,0.00,5580.00
311502,2022-03-11,30000.00,0.00,0.00
385151,2023-04-06,0.00,0.00,100.00
414997,2023-04-10,9000.00,0.00,1360.00
349539,2022-11-28,0.00,7000.00,3000.00
339580,2022-05-24,4000.00,0.00,620.00
461580,2023-10-17,15000.00,0.00,100.00
323891,2022-04-26,35000.00,0.00,0.00
362260,2022-09-10,10000.00,0.00,1430.00
309341,2022-02-07,32500.00,0.00,0.00
331433,2022-05-11,20000.00,0.00,2790.00
380146,2023-03-31,21890.00,1310.00,100.00
323876,2022-04-05,10000.00,0.00,0.00
401470,2023-03-28,28250.00,0.00,0.00
426894,2023-05-24,30000.00,0.00,5050.00
437551,2023-09-29,0.00,0.00,100.00
404145,2023-03-10,15000.00,0.00,0.00
450950,2023-09-28,0.00,0.00,100.00
405978,2023-03-16,60000.00,0.00,9900.00
341669,2022-06-04,60000.00,0.00,0.00
346279,2022-09-06,10000.00,0.00,0.00
350252,2022-10-17,60000.00,5540.00,9290.00
366635,2022-11-03,20000.00,0.00,2850.00
359178,2022-08-10,25000.00,0.00,0.00
369204,2022-10-14,50000.00,0.00,0.00
350248,2022-07-07,10000.00,0.00,1550.00
317060,2022-06-11,60000.00,0.00,7989.00
447092,2023-09-08,30000.00,0.00,100.00
341889,2022-06-20,20000.00,0.00,3100.00
377304,2022-11-16,25000.00,0.00,0.00
316274,2022-05-13,1370.00,0.00,0.00
392305,2023-07-18,12440.00,10280.00,7280.00
419757,2023-06-14,0.00,0.00,100.00
436553,2023-09-25,0.00,0.00,100.00
434923,2023-07-11,10000.00,0.00,1390.00
414793,2023-05-29,3200.00,0.00,1900.00
376730,2022-11-17,10000.00,0.00,710.00
320993,2022-03-10,10000.00,0.00,0.00
384230,2023-03-23,10000.00,910.00,1430.00
442645,2023-08-19,0.00,0.00,100.00
331284,2022-05-03,30000.00,0.00,4650.00
370167,2022-10-04,15000.00,0.00,2140.00
308712,2022-03-08,7000.00,0.00,0.00
397006,2023-05-09,0.00,0.00,100.00
449774,2023-09-07,3100.00,0.00,1400.00
456123,2023-06-27,0.00,0.00,180.00
384924,2023-03-18,30000.00,0.00,0.00
310583,2022-05-10,13400.00,0.00,0.00
317335,2022-05-13,18000.00,0.00,0.00
353081,2022-08-05,30000.00,0.00,4650.00
343336,2022-09-21,27000.00,0.00,0.00
365185,2022-10-20,30000.00,0.00,0.00
424075,2023-06-13,2000.00,0.00,100.00
450943,2023-09-28,0.00,0.00,100.00
398179,2023-03-13,30000.00,0.00,2180.00
370174,2022-10-04,30000.00,0.00,0.00
383045,2023-01-13,20000.00,0.00,0.00
384527,2023-03-03,61050.00,0.00,0.00
350564,2022-10-21,20000.00,0.00,0.00
418105,2023-05-06,65000.00,0.00,10830.00
441828,2023-10-23,0.00,0.00,100.00
388046,2023-03-03,33580.00,0.00,6420.00
445295,2023-10-04,0.00,0.00,100.00
334173,2022-05-11,10000.00,0.00,0.00
421499,2023-06-10,28000.00,0.00,4720.00
447594,2023-09-18,20000.00,2330.00,3400.00
409718,2023-06-02,0.00,0.00,100.00
426180,2023-06-08,30000.00,0.00,100.00
314473,2022-02-26,4550.00,0.00,0.00
361898,2022-09-03,27950.00,0.00,8050.00
370097,2022-10-17,40000.00,0.00,0.00
439404,2023-08-07,0.00,0.00,100.00
445322,2022-08-02,30.00,0.00,0.00
333549,2022-05-03,10000.00,0.00,1550.00
424338,2023-07-08,30000.00,3490.00,5050.00
374578,2022-11-07,20000.00,0.00,0.00
422177,2023-04-27,5000.00,0.00,830.00
354222,2022-09-10,25000.00,0.00,3580.00
386974,2022-12-29,20000.00,0.00,2850.00
316898,2022-06-13,45000.00,0.00,6970.00
430902,2023-06-22,50000.00,0.00,3020.00
389803,2023-03-23,40000.00,0.00,0.00
358796,2022-09-11,25000.00,0.00,0.00
452580,2023-09-20,25000.00,0.00,100.00
376958,2022-12-04,10000.00,0.00,0.00
399345,2023-02-13,20000.00,0.00,2200.00
438081,2023-09-04,0.00,0.00,100.00
378687,2023-03-01,21030.00,3620.00,5350.00
415736,2023-06-27,0.00,0.00,100.00
439987,2023-10-16,0.00,0.00,2000.00
377162,2022-11-11,30000.00,0.00,1090.00
400373,2023-03-25,60000.00,0.00,9900.00
334931,2022-06-24,20000.00,0.00,0.00
401922,2023-03-12,10000.00,0.00,1650.00
327134,2022-05-10,50000.00,0.00,0.00
309959,2022-04-09,10000.00,0.00,1700.00
431024,2023-08-28,0.00,0.00,100.00
387337,2022-12-28,45000.00,0.00,1920.00
349161,2022-10-07,50000.00,17320.00,7750.00
406907,2023-04-20,5000.00,0.00,930.00
385191,2023-02-16,30000.00,10280.00,6280.00
395023,2023-05-03,24360.00,0.00,100.00
423150,2023-07-27,0.00,0.00,100.00
310489,2022-03-12,17500.00,0.00,0.00
399783,2023-02-06,5000.00,0.00,550.00
369665,2022-11-15,13890.00,0.00,6110.00
323539,2022-06-07,20420.00,0.00,0.00
367382,2023-01-18,54400.05,11540.01,8056.99
426796,2023-06-15,20000.00,0.00,100.00
393739,2023-02-21,20000.00,0.00,2850.00
362649,2022-09-01,50000.00,0.00,0.00
408048,2023-05-26,0.00,0.00,100.00
448953,2023-09-22,23350.00,0.00,11750.00
443306,2023-10-22,30000.00,0.00,4950.00
358569,2022-08-26,10000.00,0.00,1430.00
329034,2022-05-27,35000.00,12120.00,7420.00
456531,2023-10-22,0.00,0.00,100.00
327780,2022-04-19,23000.00,0.00,3060.00
311748,2022-02-18,30000.00,0.00,4650.00
429500,2023-06-09,6000.00,0.00,1090.00
395921,2023-04-05,0.00,0.00,100.00
384185,2023-07-24,15000.00,5140.00,3140.00
323763,2022-04-06,24910.00,0.00,5090.00
410460,2023-05-06,10000.00,0.00,1580.00
381524,2023-02-03,13190.00,0.00,0.00
387768,2022-12-21,70000.00,0.00,9990.00
337804,2022-06-07,35000.00,0.00,0.00
367912,2023-01-13,45000.00,0.00,6420.00
372800,2022-10-10,10000.00,0.00,0.00
398574,2023-02-02,25000.00,0.00,3570.00
361820,2022-08-23,30000.00,0.00,2180.00
358201,2022-08-26,8580.00,0.00,1420.00
324033,2022-04-08,30000.00,0.00,4650.00
434295,2023-09-25,29350.00,7450.00,13300.00
401527,2023-03-28,19950.00,0.00,0.00
449074,2023-09-19,31160.00,0.00,9040.00
326413,2022-06-20,30000.03,0.00,4350.00
337599,2022-06-06,50000.00,0.00,0.00
344382,2022-08-05,10000.00,0.00,0.00
424282,2023-08-07,10000.00,0.00,1750.00
456814,2023-10-11,15000.00,0.00,2580.00
340332,2022-07-08,30000.00,0.00,0.00
308998,2022-05-14,60000.00,5610.00,10200.00
316195,2022-04-08,0.00,0.00,2000.00
347297,2022-07-07,8450.00,0.00,3100.00
439385,2023-10-09,0.00,0.00,100.00
428162,2023-06-19,40000.00,0.00,100.00
389639,2023-02-28,20000.00,0.00,2730.00
331129,2022-05-05,14270.00,0.00,4530.00
414608,2023-05-15,10000.00,0.00,1750.00
