"client_id","birthday","gender","monthly_salary"
185568,1961-02-14,f,63000.0
195785,1998-11-22,f,85000.0
190061,1968-04-01,m,58000.0
102075,1998-10-31,m,59000.0
195416,1989-08-16,m,88000.0
194513,1982-02-01,m,99000.0
139334,1959-10-05,f,82000.0
107514,1992-03-24,m,64000.0
179700,2000-01-12,f,66000.0
103980,1987-07-05,f,97000.0
70366,1991-07-23,f,86000.0
42866,1982-01-05,f,87000.0
192951,1990-04-23,m,79000.0
190015,1989-12-23,f,72000.0
131094,1989-02-26,m,69000.0
62433,1974-10-07,m,91000.0
128135,1975-10-28,m,85000.0
187648,1991-06-02,f,70000.0
67050,1998-04-11,m,76000.0
15174,1993-03-19,m,67000.0
109857,1992-12-03,m,68000.0
183178,1990-10-26,m,76000.0
191462,1974-11-21,m,84000.0
112536,1954-05-16,m,52000.0
195928,1967-08-01,f,87000.0
196792,1998-03-19,f,88000.0
45704,1987-10-31,m,62000.0
196574,1995-05-04,m,59000.0
34889,1988-08-29,m,70000.0
190499,1991-03-31,f,76000.0
113977,1973-08-19,m,56000.0
198079,1985-03-05,f,90000.0
57705,1976-01-29,m,72000.0
186626,2001-01-08,m,98000.0
182383,1994-07-24,m,63000.0
30818,1970-05-17,m,80000.0
183046,1956-04-10,f,85000.0
87731,1994-11-22,f,82000.0
186840,1963-03-05,f,66000.0
130264,1980-06-29,m,83000.0
186871,1996-12-29,m,95000.0
170342,1991-09-21,f,98000.0
77610,1990-02-19,f,65000.0
88061,1999-07-31,f,51000.0
139413,1971-09-16,f,69000.0
48772,1968-03-14,m,59000.0
116164,2001-07-07,m,66000.0
186173,1993-03-27,m,77000.0
33256,1988-01-07,m,77000.0
57284,1995-09-14,f,66000.0
50362,1988-07-14,m,59000.0
195791,1975-05-06,m,74000.0
193843,1987-05-15,f,73000.0
161864,2000-07-26,m,75000.0
176922,2001-07-29,f,85000.0
190625,1966-03-30,f,65000.0
147349,1951-02-21,f,67000.0
196498,1991-06-14,m,50000.0
156646,1994-02-03,m,92000.0
123544,1988-08-30,m,66000.0
165823,1997-08-23,f,70000.0
55648,1961-06-27,m,87000.0
128003,1986-12-15,m,98000.0
165498,1963-06-02,m,83000.0
192368,1994-02-16,m,67000.0
157306,1995-11-12,m,61000.0
141122,1979-04-30,m,79000.0
62924,1970-01-13,m,50000.0
191270,1973-01-01,f,65000.0
176144,1981-03-05,f,52000.0
190038,1953-03-20,m,92000.0
195445,2001-05-15,f,56000.0
211004,2002-02-09,m,56000.0
186054,1975-02-14,f,54000.0
107580,1984-10-23,m,75000.0
110259,1981-05-10,f,99000.0
101289,1984-10-17,m,65000.0
200391,1967-03-20,m,59000.0
84748,1993-01-09,f,72000.0
198498,1966-03-23,m,55000.0
169559,1995-10-23,f,65000.0
27766,1964-12-27,f,67000.0
95919,1999-06-16,f,68000.0
167839,1999-12-20,f,85000.0
126873,1985-03-14,m,73000.0
103031,1962-03-22,m,51000.0
13054,1986-01-21,f,88000.0
37545,1958-03-28,f,80000.0
122151,1993-12-01,m,86000.0
90635,1993-11-27,f,64000.0
68308,1993-09-07,m,85000.0
40364,1995-05-28,m,52000.0
194355,1988-06-03,m,80000.0
14962,1968-01-20,m,67000.0
140007,1967-09-01,f,78000.0
115280,1999-01-06,m,52000.0
39383,1990-04-29,f,56000.0
112836,1987-03-05,f,83000.0
79861,1987-09-16,f,85000.0
113516,1975-04-20,f,77000.0
171104,2001-06-14,f,89000.0
181102,1975-06-01,m,69000.0
165902,1998-06-20,m,93000.0
26582,1990-05-09,m,59000.0
192067,1998-10-08,m,54000.0
181941,1966-06-04,m,91000.0
103431,1992-07-02,f,72000.0
37108,1996-12-20,f,57000.0
86610,1973-08-28,m,90000.0
179059,1999-04-24,f,95000.0
105046,1991-06-06,f,61000.0
189905,2000-08-11,m,51000.0
149767,2002-01-10,m,64000.0
191261,1993-05-16,m,76000.0
148420,1974-08-31,m,71000.0
56523,1993-01-12,m,60000.0
167101,1999-01-09,m,70000.0
30158,1967-11-30,m,92000.0
49771,1975-12-28,m,94000.0
190717,1958-03-11,m,74000.0
189532,1991-03-01,f,96000.0
70708,1996-08-23,f,56000.0
188243,1957-10-25,f,79000.0
184279,1977-04-28,f,65000.0
21657,1974-07-29,f,73000.0
159322,1996-11-15,m,100000.0
175312,1994-06-01,m,58000.0
165185,1999-12-07,m,99000.0
161751,1994-05-29,m,82000.0
77864,1976-04-01,m,80000.0
184908,1997-01-07,m,64000.0
178688,1999-08-31,m,69000.0
71268,2001-01-10,f,88000.0
147478,2002-02-28,m,93000.0
196476,1979-03-04,f,85000.0
190176,1966-04-05,f,90000.0
163842,2001-01-15,m,63000.0
183783,1992-03-14,m,61000.0
8227,1990-02-27,f,81000.0
195327,1990-01-20,f,61000.0
35509,1994-03-04,f,87000.0
186860,2001-11-24,f,76000.0
94759,1990-10-11,m,80000.0
155160,1956-04-20,f,68000.0
162106,1986-08-03,f,57000.0
36550,1995-03-21,f,57000.0
13180,1995-01-27,f,85000.0
194243,1962-01-26,m,63000.0
162538,2001-01-27,m,86000.0
188728,1962-09-17,f,87000.0
197292,1981-06-16,m,59000.0
37380,1977-11-04,m,70000.0
47470,1977-04-02,m,97000.0
6690,1966-09-15,m,86000.0
189397,1981-06-05,m,63000.0
190554,1970-08-13,m,96000.0
194863,1983-06-23,m,71000.0
193281,2001-03-21,f,71000.0
170541,1987-03-17,f,60000.0
174401,2000-08-14,f,92000.0
74883,1973-02-05,f,71000.0
75824,1983-09-01,m,96000.0
168229,1962-03-12,f,59000.0
185686,1983-06-20,m,77000.0
199781,1994-06-12,f,92000.0
6373,1963-02-02,m,57000.0
195384,1997-12-13,m,69000.0
76070,1993-07-01,m,89000.0
21000,1971-06-10,m,56000.0
33006,1984-08-11,f,51000.0
26108,1992-05-03,m,98000.0
152011,1967-02-16,m,67000.0
190380,1989-03-31,f,86000.0
97273,1992-06-21,f,75000.0
117661,1993-04-05,f,60000.0
73844,1989-09-17,f,73000.0
172117,2000-01-27,f,72000.0
189600,1995-05-25,m,84000.0
77952,1996-06-09,f,67000.0
155219,1993-08-08,f,88000.0
117836,1999-02-01,m,53000.0
203167,2000-04-17,f,95000.0
173999,1997-04-03,f,99000.0
191985,1989-09-10,m,67000.0
43545,1967-03-10,m,54000.0
196277,1989-11-04,f,95000.0
13224,1993-04-18,m,86000.0
178566,1999-06-01,m,77000.0
76259,1998-12-19,m,54000.0
198400,1985-01-28,m,56000.0
227035,1996-02-08,f,56000.0
80891,1970-03-16,m,74000.0
193399,1980-06-16,f,88000.0
167357,1976-03-28,f,68000.0
72924,1982-09-08,m,96000.0
148303,1996-01-20,f,70000.0
68711,1982-06-18,m,99000.0
101605,1959-02-27,f,63000.0
173713,2000-05-12,m,71000.0
191663,1983-05-26,m,53000.0
18442,1957-07-12,f,70000.0
140197,1985-05-04,m,60000.0
6973,1985-05-17,m,61000.0
192557,1998-08-07,m,69000.0
202664,1971-11-29,m,95000.0
195886,2000-11-19,f,98000.0
164448,2000-11-01,m,65000.0
197736,2001-06-19,m,84000.0
149043,1985-04-22,f,63000.0
187857,1998-11-21,f,69000.0
10423,1968-02-01,f,53000.0
82044,1981-06-11,m,86000.0
62623,2000-10-14,m,98000.0
54903,1991-08-11,m,95000.0
196490,1991-06-05,f,85000.0
96616,1975-01-23,f,97000.0
188776,1965-02-20,m,91000.0
136403,1993-08-18,f,66000.0
197998,1989-09-27,m,53000.0
103128,1987-02-20,m,82000.0
190028,2000-07-29,m,73000.0
196082,1994-06-12,m,52000.0
79898,1995-10-08,m,74000.0
193216,1982-04-27,m,55000.0
179268,1972-03-19,m,85000.0
180396,1982-11-13,f,63000.0
86273,1955-05-21,m,96000.0
91946,1968-02-10,f,63000.0
123878,1996-05-05,f,53000.0
143227,1968-07-23,f,52000.0
157886,1985-02-16,m,66000.0
187254,1994-02-19,m,58000.0
194907,1971-08-07,f,80000.0
114198,1975-10-22,m,70000.0
18375,1995-04-23,f,78000.0
24628,1982-08-19,m,97000.0
190534,1956-07-20,m,99000.0
192990,1993-02-05,m,84000.0
43327,1952-02-18,f,72000.0
70728,2000-12-17,m,97000.0
178553,1990-06-26,f,71000.0
196847,1987-05-30,m,85000.0
77122,1968-05-25,f,94000.0
150580,1951-03-28,m,100000.0
172443,1997-08-10,m,67000.0
179821,1999-12-08,f,88000.0
198021,2002-01-25,f,76000.0
117216,1997-08-28,m,67000.0
143381,1961-06-20,f,73000.0
76231,1998-11-16,m,73000.0
204329,1997-05-13,m,79000.0
64615,1998-12-01,m,55000.0
167074,1967-04-27,f,61000.0
84622,1975-05-24,f,76000.0
185752,1962-06-20,f,53000.0
202323,1971-08-19,m,86000.0
75994,1974-04-07,m,81000.0
199281,1999-04-23,m,56000.0
160509,1996-12-25,m,51000.0
87609,1992-10-31,m,94000.0
189979,2000-02-26,f,95000.0
76863,1981-04-02,f,58000.0
189127,1986-01-01,m,100000.0
157795,1989-05-30,f,74000.0
196329,2001-12-03,f,77000.0
195096,1984-07-10,m,95000.0
175056,1986-10-29,m,66000.0
159238,1994-12-27,f,99000.0
194555,1988-09-17,m,77000.0
190060,1966-04-20,m,64000.0
73012,1958-11-03,m,68000.0
193594,1983-10-11,m,82000.0
64592,1973-06-23,m,96000.0
189030,1994-03-16,f,80000.0
189457,1992-09-22,m,59000.0
35025,1995-08-22,m,78000.0
62591,1966-01-06,m,93000.0
93311,1962-03-28,m,88000.0
191442,1991-01-06,m,58000.0
194775,1988-04-29,f,65000.0
183305,1996-03-29,f,93000.0
89715,1989-05-07,m,58000.0
100069,1957-03-24,m,83000.0
195138,1984-01-03,f,77000.0
192940,1979-03-05,m,90000.0
157412,1989-04-26,m,61000.0
61057,1988-05-10,f,61000.0
93366,1988-08-15,f,53000.0
186995,1992-04-02,f,54000.0
190689,1986-08-26,f,71000.0
219782,1960-03-17,m,77000.0
159191,1994-12-21,f,52000.0
83637,1991-11-05,f,88000.0
178480,1994-08-24,m,79000.0
191487,2001-04-02,f,96000.0
186908,1989-07-20,m,92000.0
191882,1997-05-23,f,73000.0
75669,1980-06-02,m,81000.0
228684,1982-06-08,f,56000.0
173973,1991-04-04,f,69000.0
137032,1993-03-31,f,85000.0
183663,1992-06-25,f,82000.0
127476,2000-07-07,m,63000.0
156434,2000-11-20,m,52000.0
81794,1997-05-22,f,54000.0
202040,1971-05-18,m,51000.0
66605,1975-06-23,m,71000.0
71399,1979-05-14,f,55000.0
91064,1956-10-15,m,94000.0
192501,2002-03-18,f,78000.0
192947,1989-03-15,m,83000.0
100179,1972-01-03,m,97000.0
185595,1958-06-18,m,63000.0
205463,1997-07-09,m,88000.0
129321,1992-08-15,f,76000.0
154078,1987-08-15,m,80000.0
88393,1975-06-08,m,81000.0
176173,1995-02-26,f,81000.0
191155,1977-07-18,f,79000.0
127045,1962-03-14,f,56000.0
155021,2000-05-06,m,54000.0
189458,1980-04-25,f,59000.0
193091,1989-05-25,m,64000.0
204666,1955-10-23,m,76000.0
53909,1995-07-03,m,89000.0
156954,2000-01-04,m,94000.0
189238,2000-04-21,m,86000.0
151092,1967-08-10,f,58000.0
188178,1977-04-25,m,84000.0
161158,2000-07-25,m,62000.0
191990,1985-09-07,f,85000.0
162295,1984-04-13,m,50000.0
113651,1962-02-04,f,59000.0
186122,1983-02-22,m,86000.0
193332,1960-06-15,m,86000.0
187549,1993-07-10,m,76000.0
42064,1986-05-30,m,85000.0
228247,2002-09-05,m,85000.0
187186,1994-03-28,m,82000.0
113801,1968-04-21,f,82000.0
209209,1953-09-15,m,66000.0
176755,1973-12-11,f,82000.0
187927,1975-08-07,m,83000.0
193756,1963-12-03,m,81000.0
128110,2000-10-14,m,98000.0
195156,1955-11-20,m,91000.0
218425,1980-09-06,f,87000.0
214035,2002-05-06,m,90000.0
35685,1993-07-07,m,84000.0
81684,1999-07-20,m,100000.0
186765,1972-03-17,f,52000.0
39013,1996-10-03,m,68000.0
87757,1975-08-13,f,97000.0
181237,2000-08-12,m,50000.0
159082,1971-07-24,f,64000.0
164540,1999-08-26,m,99000.0
187026,1996-03-04,m,91000.0
194927,1996-03-01,f,97000.0
46994,1978-06-10,m,64000.0
187284,1987-04-08,f,71000.0
84849,1998-06-21,f,74000.0
190476,1996-04-03,f,80000.0
74299,1992-04-04,m,62000.0
148858,1992-06-28,f,94000.0
201955,2000-04-29,m,95000.0
122756,1984-07-22,f,98000.0
185534,1997-07-23,m,97000.0
80361,1990-02-27,m,57000.0
111749,1994-03-13,m,62000.0
191920,1963-04-16,f,67000.0
192448,2002-03-26,f,79000.0
191471,1990-05-30,f,51000.0
123665,1981-06-08,f,95000.0
145309,1980-06-17,f,90000.0
55163,1974-06-17,m,65000.0
62173,1990-11-20,f,79000.0
65860,1990-01-31,f,88000.0
90355,1992-01-16,m,85000.0
167478,1966-11-12,m,72000.0
136754,1998-10-14,f,77000.0
113027,1996-06-27,m,71000.0
197016,1953-02-26,f,51000.0
205124,1974-08-13,m,64000.0
94312,1966-04-29,f,68000.0
121891,1997-11-06,m,71000.0
189003,1997-06-18,m,100000.0
35766,1990-05-07,m,76000.0
39035,1999-07-19,m,80000.0
33208,1993-12-24,f,75000.0
101117,1985-04-06,m,54000.0
79465,1991-12-14,m,51000.0
173531,1989-02-15,f,82000.0
190665,1981-05-30,f,59000.0
190264,1996-01-04,f,75000.0
188337,2000-04-02,m,96000.0
52626,1967-05-15,m,87000.0
110025,1968-02-04,f,71000.0
24372,1990-07-10,f,71000.0
149294,1980-10-24,m,65000.0
15922,1973-03-09,m,60000.0
28856,1972-05-24,f,86000.0
192429,2000-10-23,m,99000.0
196478,1990-01-15,f,57000.0
157099,1955-11-08,m,99000.0
139251,1994-04-07,f,57000.0
171367,1965-09-20,m,91000.0
196117,2001-10-28,m,72000.0
227237,1956-07-27,m,52000.0
72611,2000-01-20,f,54000.0
150878,1988-12-05,m,75000.0
191843,1995-04-23,m,79000.0
29090,1989-10-18,f,73000.0
73414,1964-04-25,f,60000.0
44891,1981-05-09,m,81000.0
194038,1955-07-27,f,95000.0
194002,1978-02-25,m,92000.0
188974,1995-11-30,f,54000.0
180006,2000-05-19,m,70000.0
104092,1992-03-28,f,87000.0
194515,1972-03-17,f,50000.0
18381,1986-10-18,f,94000.0
17560,1978-12-14,f,68000.0
189878,2001-09-05,m,63000.0
22434,1987-04-03,m,89000.0
89022,1986-11-28,f,83000.0
157452,1999-10-16,m,65000.0
56862,1991-01-25,m,99000.0
184283,1978-03-31,f,97000.0
187556,2001-11-07,f,95000.0
195121,1967-02-06,f,75000.0
228687,2002-06-15,f,59000.0
168224,1992-06-26,f,86000.0
189634,1980-05-05,f,85000.0
11246,1980-04-15,f,86000.0
199154,1994-01-05,f,63000.0
102650,1969-06-16,m,64000.0
194778,2001-04-11,f,88000.0
196318,2000-06-15,m,59000.0
189399,1963-04-15,f,55000.0
81672,1961-12-12,m,87000.0
189079,1993-10-11,m,56000.0
110304,1961-03-15,m,95000.0
190077,1972-10-12,f,84000.0
20247,1991-03-29,m,81000.0
18728,1969-03-24,f,72000.0
145672,2000-09-07,f,51000.0
197915,1986-05-11,f,68000.0
194034,1995-07-02,f,67000.0
229296,1987-03-06,f,56000.0
11294,1973-04-08,m,92000.0
116459,1979-04-24,m,93000.0
204916,1979-06-02,f,50000.0
174775,1999-09-05,m,73000.0
206511,2000-07-05,f,93000.0
194091,1987-05-23,m,72000.0
199223,2000-02-14,f,73000.0
154945,1968-09-06,f,81000.0
162222,1995-06-26,f,58000.0
90314,1980-10-03,m,93000.0
139131,1994-06-22,m,54000.0
78164,1987-07-15,f,54000.0
183148,1994-07-18,m,95000.0
54584,1965-05-07,m,90000.0
167227,1991-01-09,f,94000.0
188713,1999-09-17,m,79000.0
98472,1979-10-04,m,97000.0
78742,1996-03-03,f,68000.0
17892,1995-09-06,m,69000.0
13809,1988-08-23,m,96000.0
70453,1997-08-31,f,78000.0
191807,2000-01-11,m,74000.0
64464,1980-01-01,f,92000.0
99128,1977-04-13,f,73000.0
193287,2002-04-07,f,61000.0
101273,1959-03-04,m,94000.0
139295,1967-04-27,f,71000.0
181852,1998-02-12,m,67000.0
196987,2002-04-28,f,91000.0
182704,1975-12-24,m,78000.0
197789,1986-07-28,m,66000.0
196536,1998-03-12,m,66000.0
204200,2001-08-25,f,62000.0
175554,1993-03-28,m,59000.0
155680,1994-04-21,m,87000.0
67186,1977-10-11,m,76000.0
121698,1969-05-28,m,55000.0
156861,1978-01-10,m,76000.0
192089,1994-03-27,m,72000.0
195915,1988-02-08,m,94000.0
208001,1998-07-14,f,65000.0
171359,1998-11-19,m,66000.0
197693,2000-11-30,m,87000.0
169277,1971-08-29,m,60000.0
79164,1977-09-13,m,71000.0
176783,1993-03-11,f,88000.0
190443,1981-07-02,m,69000.0
120517,1985-03-31,f,88000.0
196003,1989-10-03,f,82000.0
177016,1974-10-03,m,57000.0
79211,1991-01-12,m,84000.0
90346,1952-08-19,m,60000.0
191942,2001-07-01,m,73000.0
78799,1982-01-30,f,78000.0
190559,1968-03-01,f,60000.0
198296,1992-03-31,m,65000.0
159688,1975-04-20,f,67000.0
185471,1990-07-06,m,75000.0
144778,1969-05-17,m,60000.0
156177,1972-04-08,f,52000.0
168952,1974-11-01,m,91000.0
163840,1996-03-28,m,74000.0
113872,1978-10-14,f,69000.0
186800,1998-09-26,m,90000.0
196679,1998-10-01,m,58000.0
186676,1963-07-16,f,60000.0
191271,1983-02-25,f,66000.0
56696,1973-06-21,m,93000.0
27685,1967-09-17,m,87000.0
187268,1995-07-30,f,50000.0
39677,1990-08-30,m,78000.0
48828,1988-10-14,m,56000.0
195558,1995-02-24,m,90000.0
188812,1992-10-16,m,64000.0
166553,2000-08-13,m,56000.0
170353,2000-10-28,f,62000.0
180592,1999-02-02,m,56000.0
190148,1998-11-09,f,62000.0
189571,1990-06-15,f,79000.0
195831,1995-05-02,f,97000.0
211836,1990-10-07,m,76000.0
192296,1984-06-07,m,86000.0
197607,1998-08-04,m,92000.0
66561,1998-01-01,f,99000.0
5835,1993-01-20,m,62000.0
178181,2002-01-06,f,65000.0
122923,1977-12-07,f,86000.0
168276,1991-05-13,m,99000.0
186888,1974-07-22,m,67000.0
158673,1995-02-01,m,87000.0
68271,1963-06-02,m,66000.0
102892,1987-06-11,m,89000.0
183931,1993-11-02,m,51000.0
191454,1995-10-20,m,99000.0
188793,1984-01-26,m,64000.0
30086,1990-09-09,f,99000.0
186287,2000-06-13,m,84000.0
126807,1968-10-29,m,62000.0
124248,1992-02-16,m,85000.0
192616,1999-04-05,f,86000.0
17783,1956-04-09,m,61000.0
191802,1991-06-24,f,77000.0
150464,1998-10-10,m,94000.0
42980,1989-06-28,m,71000.0
194522,1985-08-25,f,98000.0
105678,1968-10-12,m,93000.0
47796,1992-04-16,f,61000.0
168951,1989-12-29,m,59000.0
193956,1995-10-28,f,87000.0
195644,1955-01-25,m,55000.0
126996,1982-05-17,f,87000.0
80424,1986-03-19,m,61000.0
188292,1975-05-01,m,75000.0
194064,1990-08-07,m,65000.0
53026,1992-06-22,m,52000.0
28926,1987-02-28,m,70000.0
18271,1974-07-06,f,73000.0
195961,1978-07-17,f,96000.0
19124,1990-04-05,m,72000.0
185635,1997-11-17,m,69000.0
140715,1975-10-12,m,74000.0
19674,1958-02-07,m,90000.0
35378,1978-07-13,m,54000.0
198521,2001-05-08,m,60000.0
56148,1992-11-21,m,70000.0
198530,1991-09-03,f,87000.0
153885,1989-09-04,m,76000.0
8590,1990-05-08,m,54000.0
174590,1976-10-19,f,73000.0
109918,1982-12-03,m,77000.0
200201,1987-05-20,m,65000.0
175647,1978-04-04,f,52000.0
148653,1983-02-01,f,70000.0
189191,1991-08-21,m,69000.0
72791,1976-01-28,f,78000.0
157427,1984-03-09,m,62000.0
163149,1966-10-29,m,76000.0
200371,2000-03-06,m,76000.0
203640,1996-03-25,m,66000.0
200797,2001-01-14,m,75000.0
42908,1985-05-01,f,59000.0
186940,2000-08-01,m,86000.0
36659,2000-12-30,f,99000.0
197361,1987-06-07,m,72000.0
180195,1984-06-11,f,80000.0
109965,1977-04-16,f,84000.0
188179,1954-07-01,m,71000.0
190705,1997-04-16,f,76000.0
161902,1999-02-15,m,96000.0
125795,1994-01-18,f,92000.0
199048,1972-01-02,m,80000.0
89381,1994-07-01,m,80000.0
130916,1978-02-22,m,79000.0
14441,1985-02-02,m,70000.0
41260,1983-08-04,f,87000.0
179231,2000-01-17,m,72000.0
98334,1993-12-19,m,70000.0
179195,1999-05-03,m,58000.0
156602,1969-04-09,m,85000.0
75137,1973-09-05,m,55000.0
199125,1971-02-09,f,82000.0
199373,1980-12-12,m,58000.0
185460,1983-05-27,m,69000.0
160236,1988-06-25,m,97000.0
191365,2000-04-23,m,81000.0
198265,1999-05-14,m,96000.0
195845,2000-08-07,f,99000.0
174410,2000-11-29,m,78000.0
192265,1995-03-24,f,60000.0
82503,1956-02-05,m,69000.0
192665,1988-06-25,f,60000.0
185754,1997-10-16,m,87000.0
28857,1992-10-24,f,96000.0
171791,1999-09-24,m,89000.0
117156,1987-08-03,f,89000.0
38055,1989-01-17,m,95000.0
165787,1996-03-06,f,98000.0
98861,1994-06-14,m,75000.0
128814,1972-09-23,m,72000.0
196373,1959-12-25,m,69000.0
190491,2000-03-08,m,73000.0
188536,2000-05-30,m,79000.0
102928,1977-12-06,m,92000.0
188676,1994-07-22,f,80000.0
185980,2001-08-06,f,80000.0
190947,2000-08-04,f,80000.0
87348,1997-07-18,f,95000.0
185406,1989-11-12,m,87000.0
198769,1995-06-19,m,98000.0
50746,1953-10-15,f,90000.0
201986,2001-09-19,f,52000.0
134974,1983-07-26,f,91000.0
198250,1997-08-05,m,52000.0
190788,1962-08-10,m,67000.0
87313,1990-06-14,m,72000.0
63507,1955-01-17,m,58000.0
134312,1971-10-18,m,88000.0
122266,1989-07-20,m,96000.0
189663,1974-04-03,m,58000.0
166935,2001-07-10,f,83000.0
7341,1995-03-25,m,70000.0
17729,1963-12-16,f,77000.0
112594,1994-06-24,m,65000.0
193110,1967-02-16,f,80000.0
187257,1971-05-26,f,90000.0
188329,1959-07-03,f,50000.0
186937,1991-07-15,f,97000.0
185771,1970-05-01,m,62000.0
54165,1984-08-19,f,85000.0
183425,1988-11-10,f,92000.0
197026,1997-10-29,m,88000.0
19710,1996-07-20,f,86000.0
178721,1971-03-09,f,98000.0
187078,1973-09-14,m,67000.0
191262,1987-08-08,m,82000.0
197866,1991-07-29,f,65000.0
189104,1981-01-15,m,90000.0
8516,1974-04-01,m,80000.0
188605,1975-05-15,f,99000.0
112165,1993-02-09,m,75000.0
201496,1972-04-04,f,85000.0
137027,1985-08-09,f,78000.0
189331,1982-02-09,m,99000.0
198360,1997-09-26,m,58000.0
181599,2001-10-02,f,55000.0
156776,1981-05-26,m,60000.0
191695,1983-02-25,f,50000.0
187054,1974-06-18,m,84000.0
193419,1994-09-22,m,66000.0
198121,1995-09-13,f,57000.0
37516,1969-10-15,m,80000.0
190783,1988-12-08,m,68000.0
186186,1968-03-25,f,61000.0
175017,1984-05-01,m,94000.0
69705,1974-06-23,m,93000.0
103707,1975-10-11,m,89000.0
179681,2001-10-29,m,93000.0
109685,1966-08-15,f,98000.0
183902,1999-08-23,f,85000.0
197947,2002-01-26,m,63000.0
151253,1973-04-27,f,93000.0
198580,1975-06-26,f,90000.0
174027,1964-09-18,f,52000.0
160823,1997-08-20,m,76000.0
104726,1989-09-15,m,70000.0
186396,1996-02-14,m,73000.0
201007,1968-04-11,f,63000.0
190836,1988-07-08,f,87000.0
193546,1983-06-21,m,82000.0
195264,2002-02-27,m,94000.0
188480,1994-11-01,f,75000.0
21365,1991-11-11,f,63000.0
227117,1985-03-08,f,80000.0
193701,1992-05-22,m,77000.0
183525,1977-09-23,m,83000.0
41328,1989-01-23,m,56000.0
66890,1983-03-15,m,90000.0
74504,1963-06-20,f,52000.0
191509,2001-08-20,f,56000.0
135164,1970-04-01,m,55000.0
95964,1968-09-02,m,83000.0
89302,1978-04-15,m,56000.0
185105,1976-10-07,m,60000.0
74698,1970-04-02,m,78000.0
186810,1995-07-09,f,50000.0
109593,2000-03-19,f,92000.0
190070,2000-12-17,f,87000.0
42200,1984-08-04,f,71000.0
167207,1994-09-17,f,84000.0
169399,2001-03-10,m,74000.0
193014,1964-03-22,m,78000.0
161100,1988-05-07,m,90000.0
35028,1991-06-10,m,90000.0
93067,1989-01-15,m,53000.0
57144,1980-02-03,m,59000.0
82069,1972-04-28,m,89000.0
44214,1975-11-12,m,81000.0
185753,1962-03-02,f,69000.0
55719,1990-07-06,f,77000.0
54067,1951-05-06,m,75000.0
186537,1993-03-02,m,73000.0
191809,1999-11-22,m,86000.0
179186,1993-06-26,m,64000.0
193364,1985-01-17,m,81000.0
117111,1988-04-30,m,69000.0
184376,1971-05-05,m,64000.0
165554,1966-05-26,m,58000.0
149322,1956-09-08,m,55000.0
153957,1958-04-27,m,66000.0
138893,1990-10-17,f,88000.0
200183,2001-06-05,f,54000.0
163640,1984-09-10,m,68000.0
194930,1968-07-18,f,98000.0
105703,1963-04-20,f,79000.0
189828,2001-01-06,m,80000.0
